filename,label,good_hits,bad_hits,good_terms_found,bad_terms_found
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/15727656.pdf,ADVOCATE,2,0,"communication, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/13593241.pdf,ADVOCATE,17,0,"implemented, lead, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/25873425.pdf,ADVOCATE,6,0,"communication, implemented, r",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/15337481.pdf,ADVOCATE,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/14445309.pdf,ADVOCATE,3,0,"communication, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/10344379.pdf,ADVOCATE,5,0,"achieved, communication, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/13115648.pdf,ADVOCATE,4,0,"implemented, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/16332348.pdf,ADVOCATE,5,0,"communication, designed, implemented, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/27182111.pdf,ADVOCATE,12,0,"communication, lead, leadership, manager, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/20400279.pdf,ADVOCATE,17,0,"communication, delivered, designed, implemented, lead, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/75435017.pdf,ADVOCATE,2,0,adaptability,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/80503242.pdf,ADVOCATE,9,0,"implemented, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/11963737.pdf,ADVOCATE,12,0,"achieved, communication, implemented, manager, optimized, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/24763208.pdf,ADVOCATE,14,0,"achieved, communication, expert, implemented, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/34327438.pdf,ADVOCATE,4,0,"communication, lead, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/34970271.pdf,ADVOCATE,3,0,"manager, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/72652441.pdf,ADVOCATE,9,0,"achieved, communication, delivered, manager, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/19063156.pdf,ADVOCATE,6,0,"leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/74191424.pdf,ADVOCATE,9,0,"adaptability, designed, lead, leadership, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/19926135.pdf,ADVOCATE,2,0,"communication, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/26456474.pdf,ADVOCATE,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/29415426.pdf,ADVOCATE,1,0,manager,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/14176254.pdf,ADVOCATE,4,0,"achieved, implemented, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/75950464.pdf,ADVOCATE,5,0,"communication, implemented",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/97405769.pdf,ADVOCATE,15,0,"communication, delivered, designed, implemented, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/18725071.pdf,ADVOCATE,6,0,"designed, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/32965335.pdf,ADVOCATE,11,0,"achieved, aws, communication, lead, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/93512385.pdf,ADVOCATE,3,0,"delivered, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/20324037.pdf,ADVOCATE,5,0,"communication, lead, linux, manager, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/24754689.pdf,ADVOCATE,10,0,"expert, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/11773767.pdf,ADVOCATE,4,0,"lead, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/38860712.pdf,ADVOCATE,1,0,leadership,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/28635795.pdf,ADVOCATE,4,0,"communication, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/17911230.pdf,ADVOCATE,13,0,"designed, implemented, lead, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/37333719.pdf,ADVOCATE,1,0,implemented,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/78538268.pdf,ADVOCATE,9,0,"communication, implemented, lead, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/11188218.pdf,ADVOCATE,9,0,"communication, expert, manager, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/17254634.pdf,ADVOCATE,5,0,"delivered, expert",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/31040875.pdf,ADVOCATE,3,0,manager,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/36694627.pdf,ADVOCATE,7,0,"communication, delivered, lead, manager, problem solving, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/89508407.pdf,ADVOCATE,8,0,"achieved, communication, implemented",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/20544228.pdf,ADVOCATE,8,0,"communication, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/22391901.pdf,ADVOCATE,6,0,"communication, delivered, implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/44115326.pdf,ADVOCATE,66,0,"aws, communication, expert, java, lead, linux, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/19234823.pdf,ADVOCATE,16,0,"achieved, communication, designed, implemented, leadership, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/46772262.pdf,ADVOCATE,4,0,"communication, implemented, leadership, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/30741799.pdf,ADVOCATE,1,0,designed,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/12171093.pdf,ADVOCATE,3,0,"lead, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/73448369.pdf,ADVOCATE,4,0,"communication, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/29177904.pdf,ADVOCATE,3,1,"implemented, manager",helped with
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/90468982.pdf,ADVOCATE,5,0,"achieved, communication, delivered, implemented, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/28206098.pdf,ADVOCATE,5,0,"communication, expert",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/13342150.pdf,ADVOCATE,5,0,"communication, designed, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/13072354.pdf,ADVOCATE,5,0,"designed, implemented, lead, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/35344611.pdf,ADVOCATE,9,0,"delivered, implemented, leadership, manager, r",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/24410405.pdf,ADVOCATE,13,1,"communication, linux, manager, optimized, problem solving, senior",helped with
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/29173771.pdf,ADVOCATE,8,0,"communication, delivered, implemented, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/17021141.pdf,ADVOCATE,8,0,"lead, leadership, manager, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/38698573.pdf,ADVOCATE,2,0,"communication, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/36392131.pdf,ADVOCATE,5,1,"designed, manager",ms word
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/37640804.pdf,ADVOCATE,5,0,"communication, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/12544735.pdf,ADVOCATE,3,0,"communication, lead, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/24946537.pdf,ADVOCATE,4,0,"delivered, implemented",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/10186968.pdf,ADVOCATE,5,0,"implemented, lead, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/28871170.pdf,ADVOCATE,5,0,"communication, designed, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/19108760.pdf,ADVOCATE,9,0,"achieved, communication, lead, leadership, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/75057933.pdf,ADVOCATE,8,0,"communication, implemented, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/31242382.pdf,ADVOCATE,3,0,"communication, expert, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/38059130.pdf,ADVOCATE,15,0,"leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/23577836.pdf,ADVOCATE,2,0,"adaptability, communication",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/19518606.pdf,ADVOCATE,8,0,"communication, implemented, lead, leadership, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/49486820.pdf,ADVOCATE,9,2,"communication, designed, expert, senior",ms word
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/13809698.pdf,ADVOCATE,1,0,problem solving,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/29926588.pdf,ADVOCATE,9,0,"communication, leadership, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/17165107.pdf,ADVOCATE,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/49475708.pdf,ADVOCATE,2,0,"lead, r",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/23427369.pdf,ADVOCATE,2,0,communication,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/74126637.pdf,ADVOCATE,4,1,"communication, leadership, manager",hardworking
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/26071861.pdf,ADVOCATE,7,0,"javascript, linux, python",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/23804341.pdf,ADVOCATE,2,0,"communication, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/14708590.pdf,ADVOCATE,3,0,"communication, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/20138606.pdf,ADVOCATE,9,0,"communication, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/35474904.pdf,ADVOCATE,7,0,"communication, designed, expert, lead, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/13967854.pdf,ADVOCATE,5,0,"expert, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/10659182.pdf,ADVOCATE,5,0,"adaptability, communication, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/77439230.pdf,ADVOCATE,8,0,"communication, delivered, implemented, leadership, senior, tableau",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/22042181.pdf,ADVOCATE,6,0,"communication, implemented, lead, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/11174187.pdf,ADVOCATE,5,2,"manager, r",helped with
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/10818478.pdf,ADVOCATE,3,0,"communication, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/24588864.pdf,ADVOCATE,14,0,"communication, lead, leadership, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/22259475.pdf,ADVOCATE,3,0,"manager, senior, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/20604208.pdf,ADVOCATE,11,0,"communication, lead, leadership, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/21614256.pdf,ADVOCATE,3,0,"leadership, r",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/37348041.pdf,ADVOCATE,5,1,"designed, implemented, leadership",entry-level
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/95714702.pdf,ADVOCATE,5,0,"expert, leadership, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/47133747.pdf,ADVOCATE,11,0,"communication, leadership, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/18997135.pdf,ADVOCATE,9,0,"designed, expert, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/42164460.pdf,ADVOCATE,4,0,"achieved, communication, lead, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/95970987.pdf,ADVOCATE,3,0,"implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/15313140.pdf,ADVOCATE,4,0,"lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/24695561.pdf,ADVOCATE,7,0,"expert, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/13909762.pdf,ADVOCATE,2,0,senior,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/24124250.pdf,ADVOCATE,6,0,"communication, lead, leadership, r, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/28974459.pdf,ADVOCATE,5,0,"communication, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/20272792.pdf,ADVOCATE,5,0,"adaptability, communication, implemented, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/38291889.pdf,ADVOCATE,5,0,"communication, lead, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/17847636.pdf,ADVOCATE,2,0,communication,
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/20765795.pdf,ADVOCATE,9,0,"communication, implemented, lead, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/91051945.pdf,ADVOCATE,10,0,"communication, implemented, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/37560528.pdf,ADVOCATE,2,0,"communication, designed",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/14064815.pdf,ADVOCATE,4,2,"communication, leadership, problem solving",ms word
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/54067174.pdf,ADVOCATE,7,0,"delivered, expert, manager, problem solving, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/53169257.pdf,ADVOCATE,3,0,"communication, lead, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/15958967.pdf,ADVOCATE,6,0,"designed, implemented, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/14146106.pdf,ADVOCATE,7,0,"communication, expert, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/28111403.pdf,ADVOCATE,7,0,"achieved, communication, implemented, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/18090899.pdf,ADVOCATE,6,0,"designed, expert, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/ADVOCATE/40088790.pdf,ADVOCATE,5,0,"achieved, communication, delivered, leadership",
