filename,label,good_hits,bad_hits,good_terms_found,bad_terms_found
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/34953092.pdf,BANKING,8,0,"machine learning, optimized, python, r, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/18278509.pdf,BANKING,7,0,"5+ years, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/23323001.pdf,BANKING,11,0,"communication, manager, problem solving, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/25080805.pdf,BANKING,12,0,"communication, leadership, r, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/72876163.pdf,BANKING,19,0,"communication, delivered, designed, implemented, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/17818707.pdf,BANKING,15,0,"communication, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/27884470.pdf,BANKING,12,0,"communication, lead, manager, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/13173522.pdf,BANKING,10,0,"delivered, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/68781345.pdf,BANKING,11,0,"delivered, lead, leadership, manager, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/38897568.pdf,BANKING,6,0,"communication, lead, manager, r",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/96493528.pdf,BANKING,12,0,"expert, implemented, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/14626780.pdf,BANKING,7,0,"designed, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/43375498.pdf,BANKING,11,0,"lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/18824120.pdf,BANKING,14,0,"achieved, implemented, lead, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/21756639.pdf,BANKING,9,0,"implemented, lead, manager, optimized, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/71422121.pdf,BANKING,16,0,"communication, designed, implemented, jira, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/21297521.pdf,BANKING,57,2,"aws, azure, communication, deep learning, delivered, docker, git, java, javascript, jira, kubernetes, lead, linux, manager, nlp, problem solving, senior, sql",some experience
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/25780596.pdf,BANKING,6,0,manager,
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/18645964.pdf,BANKING,9,0,"communication, designed, expert, implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/11773925.pdf,BANKING,8,0,"achieved, lead, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/25624652.pdf,BANKING,4,0,"communication, implemented, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/17131084.pdf,BANKING,10,1,"delivered, leadership, senior",beginner
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/19920687.pdf,BANKING,7,0,"achieved, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/70667011.pdf,BANKING,8,0,"communication, lead, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/60182829.pdf,BANKING,11,0,"communication, designed, expert, implemented, lead, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/21645690.pdf,BANKING,9,0,"expert, leadership, manager, problem solving, senior, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/17213671.pdf,BANKING,6,0,"communication, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/28989677.pdf,BANKING,5,0,"communication, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/36302399.pdf,BANKING,22,0,"achieved, communication, lead, leadership, manager, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/14391434.pdf,BANKING,8,0,"communication, implemented, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/33286293.pdf,BANKING,6,0,"communication, implemented, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/31710562.pdf,BANKING,12,0,"implemented, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/18172739.pdf,BANKING,7,0,"communication, lead, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/28051330.pdf,BANKING,4,0,"lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/19149865.pdf,BANKING,16,0,"communication, implemented, manager, r, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/25200253.pdf,BANKING,10,0,"communication, lead, manager, problem solving, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/BANKING/31025785.pdf,BANKING,1,0,manager,
