filename,label,good_hits,bad_hits,good_terms_found,bad_terms_found
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/70528646.pdf,SALES,16,0,"delivered, designed, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/28198029.pdf,SALES,2,0,"communication, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/20819838.pdf,SALES,9,0,"designed, manager, r",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/33236701.pdf,SALES,3,0,"communication, lead, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/26425074.pdf,SALES,5,0,"achieved, communication, delivered, optimized, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/59422148.pdf,SALES,10,0,"achieved, designed, implemented, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/29399491.pdf,SALES,6,0,"communication, designed, senior, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/12820557.pdf,SALES,15,0,"communication, designed, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/14358578.pdf,SALES,3,0,"delivered, implemented",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/85918100.pdf,SALES,4,0,"leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/23032182.pdf,SALES,11,0,"communication, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/27233183.pdf,SALES,3,0,"communication, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/26932091.pdf,SALES,12,0,"implemented, lead, leadership, manager, problem solving, r",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/29332616.pdf,SALES,2,0,"communication, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/15273850.pdf,SALES,3,0,"manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/19582792.pdf,SALES,17,0,"communication, delivered, implemented, lead, leadership, manager, optimized, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/65456466.pdf,SALES,8,0,"communication, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/10603337.pdf,SALES,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/37360517.pdf,SALES,2,0,manager,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/18368613.pdf,SALES,1,0,adaptability,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/22319662.pdf,SALES,5,0,"5+ years, communication, delivered, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/38087844.pdf,SALES,13,1,"communication, expert, lead, leadership, manager, problem solving",beginner
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/28867567.pdf,SALES,8,0,"communication, designed, implemented, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/30083943.pdf,SALES,1,0,expert,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/15973307.pdf,SALES,4,1,"leadership, teamwork",ms word
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/98108571.pdf,SALES,2,0,"communication, r",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/23760084.pdf,SALES,7,0,"communication, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/36621169.pdf,SALES,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/15581242.pdf,SALES,3,0,"implemented, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/12351749.pdf,SALES,11,0,"achieved, communication, machine learning, problem solving, r, statistics, tableau",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/90682785.pdf,SALES,1,0,communication,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/10138632.pdf,SALES,2,0,manager,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/16280971.pdf,SALES,5,0,"achieved, communication, designed, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/28139742.pdf,SALES,15,0,"communication, implemented, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/12696104.pdf,SALES,1,0,adaptability,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/29184740.pdf,SALES,3,0,"communication, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/18171955.pdf,SALES,16,0,"communication, designed, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/22047665.pdf,SALES,4,0,"manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/36970996.pdf,SALES,3,0,"communication, delivered",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/55097118.pdf,SALES,4,0,"communication, lead, problem solving, spark",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/10898339.pdf,SALES,2,0,communication,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/55477468.pdf,SALES,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/58428843.pdf,SALES,4,0,communication,
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/24610685.pdf,SALES,20,0,"achieved, communication, delivered, expert, javascript, jira, r, sql, tableau",
/home/droski/Desktop/School/Fall25/Capstone/data/SALES/37735467.pdf,SALES,4,0,"communication, delivered, expert, implemented",
